name,lat,lon,gmu_id
Sand Rocks Trail,40.5797652,-107.3786048,4
Sand Rocks Trail,40.5602322,-107.3866648,4
Sand Rocks Trail,40.5624954,-107.3852299,4
Sand Rocks Trail,40.5641418,-107.3845765,4
Sand Rocks Trail,40.5638188,-107.3853382,4
Mack Mesa Loop,39.2811551,-108.8423839,30
Mack Mesa Loop,39.2809682,-108.8424893,30
Hunting Blind Spurs Trail,39.2807612,-108.8355795,30
Hunting Blind Spurs Trail,39.281025,-108.8375093,30
Hunting Blind Spurs Trail,39.280892,-108.8358358,30
West Shore Picnic Access Trail,39.2738101,-108.8433377,30
West Shore Picnic Access Trail,39.273956,-108.8430973,30
Lakeside to Swimbeach Trail,40.3821985,-104.0896017,95
Old Orchard Lake Trail,39.1674009,-108.3013174,41
Waterfowl Loop Trail,39.0848541,-108.6192429,40
Wildlife Area Section Spur Trail,39.0586208,-108.4879806,30
Wildlife Area Section Spur Trail,39.0600245,-108.4883212,30
Wildlife Area Section Spur Trail,39.0570788,-108.4882384,30
Riverfront Trail,39.0546789,-108.5010961,30
Connected Lakes Trail,39.0791799,-108.6091607,40
Corn Lake Trail,39.057272,-108.4655497,30
Pueblo Reservoir Trail,38.2618852,-104.6994246,84
Pueblo Reservoir Trail,38.2536631,-104.7347444,84
Valco Ponds Fishing and Arkansas River Access Trail,38.2632568,-104.6875918,84
Valco Ponds Fishing and Arkansas River Access Trail,38.2604232,-104.6968111,84
Valco Ponds Fishing and Arkansas River Access Trail,38.2590197,-104.6993748,84
Valco Ponds Fishing and Arkansas River Access Trail,38.2597387,-104.7021237,84
Valco Ponds Fishing and Arkansas River Access Trail,38.2587207,-104.693535,84
Valco Ponds Fishing and Arkansas River Access Trail,38.2605031,-104.688918,84
Valco Ponds Fishing and Arkansas River Access Trail,38.2594733,-104.6992307,84
Arkansas Point Connector Trail,38.2523845,-104.7345211,84
Horseshoe Trail,37.4015836,-108.2775687,73
Black Bear Trail,37.414304,-108.2707153,73
Black Bear Trail,37.413651,-108.2739495,73
Group Picnic Area Trail,37.4007783,-108.2699971,73
Group Picnic Area Trail,37.4007181,-108.2704675,73
Equestrian Creek Crossing Trail,37.4088531,-108.2622054,73
Mule Deer Trail,37.4088857,-108.2624113,73
Mule Deer Trail,37.4096404,-108.2646165,73
Mule Deer Trail,37.4095195,-108.2635915,73
Mule Deer Trail,37.4011685,-108.2695116,73
Mule Deer Trail,37.4051232,-108.2658507,73
Revenuer's Ridge Trail,38.8887042,-105.184355,581
Ranger Ridge Trail,38.8746683,-105.1757421,581
Preacher's Hollow Trail,38.8783945,-105.179454,581
Black Bear Trail,38.8943467,-105.1848856,581
Equestrian Spur Trail,38.8805361,-105.1784305,581
Outlook Ridge,38.8801071,-105.1880896,581
Lost Pond,38.8840955,-105.1818907,581
Equestrian Spur Trail,38.883141,-105.1812142,581
Equestrian Spur Trail,38.8832464,-105.1802497,581
Peak View Pond Trail,38.8882407,-105.1789293,581
Piedra Trail,37.0404573,-107.4108819,771
Lake View Nature Trail,37.0095041,-107.4070454,771
Sambrito Wetlands Trail,37.0014715,-107.4723063,771
Windsurf Beach Trail,37.0163801,-107.4066168,771
Rosa Walk-in Campsites Loop,37.0073459,-107.4105832,771
Balanced Rock Trail,40.7870678,-103.265814,89
Amphitheater Trail,40.7656965,-103.2719578,89
Inlet Trail,40.7604828,-103.2716815,89
South Shoreline Trail,40.7635183,-103.2740951,89
Pearl Lake Trail,40.7847471,-106.8910634,14
Pa-Co-Chu-Puk Recreational Paths Trail,38.247516,-107.7605893,62
Dakota Terraces Campground Paths Trail,38.216611,-107.7325918,62
Sunset Ridge Trail,38.2162687,-107.7408576,62
Bobcat Trail,39.6835801,-107.6990462,33
Coyote Trail,39.6770849,-107.6991428,33
Sand Creek Trail,38.8836469,-104.7105464,110
Willow Creek Falls Trail,39.4155363,-105.0637162,51
Dakota Ridge Overlook Trail,39.4102889,-105.0654409,51
Bear Canyon Trail,39.4192996,-105.0661156,51
Red Tail Pond Trail,40.1647097,-104.9854182,20
Red Tail Pond Trail,40.1646825,-104.985575,20
Red Tail Pond Trail,40.1647004,-104.9844504,20
Pelican Pond Trail,40.1715248,-104.9811276,20
Wetlands Waterfowl Viewing Trail,40.2690782,-106.8829109,15
Wetlands Waterfowl Viewing Trail,40.2684404,-106.8830388,15
Swim Beach Access Trail,40.2831726,-106.8558312,15
Pinnacle Loop Trail,40.2826283,-106.8565089,15
Keystone Picnic Area Trail,40.2789817,-106.8640794,15
Pinnacle Loop Trail,40.2829112,-106.8548493,15
Wetlands Waterfowl Viewing Trail,40.2689963,-106.8823239,15
Yampatheater Access Trail,40.2815056,-106.8584797,15
Wetlands Waterfowl Viewing Trail,40.268646,-106.8817097,15
Pinnacle Peak Trail,40.282306,-106.8550647,15
Pinnacle Loop Trail,40.2820751,-106.8577507,15
Pinnacle Loop Trail,40.282043,-106.8546702,15
Bear Paw Trail,39.5144926,-105.3794138,46
West Brush Creek Trail,39.4974206,-106.7540222,44
West Brush Creek Trail,39.4975932,-106.7535129,44
East Sand Hills Trail,40.7900728,-106.0952422,6
Streamside Trail,39.931409,-105.2836424,29
Bastille Descent Climbing Access Trail,39.9303775,-105.2829668,29
West Ridge Climbing Access Trail,39.9322646,-105.2882199,29
West Face Redgarden Climbing Access Trail,39.9322734,-105.2868385,29
Wind Tower Trail,39.9317573,-105.2830062,29
Peanuts Wall climbing access,39.9284614,-105.2868567,29
Cadillac Crag Trail,39.935705,-105.2907134,29
Rincon Trail,39.9347133,-105.2901963,29
Ugly Hill Road,39.1405904,-105.1297323,51
Beaver Lodge Trail,40.5541677,-106.033119,6
Beaver Lodge Nature Trail,40.5520768,-106.0273257,6
Ranger Lakes Nature Trail,40.5013848,-105.968413,171
Ranger Lakes Nature Trail,40.5008916,-105.9674947,171
Ranger Lakes Nature Trail,40.4999892,-105.9663702,171
Ranger Lakes Nature Trail,40.4980856,-105.9695608,171
Ranger Lakes Nature Trail,40.4993192,-105.9697642,171
Ranger Lakes Nature Trail,40.4993054,-105.9711195,171
Ranger Lakes Nature Trail,40.5006331,-105.9650403,171
Ranger Lakes Nature Trail,40.5010511,-105.9703242,171
Ranger Lakes Nature Trail,40.5011118,-105.9677226,171
Ranger Lakes Nature Trail,40.5024238,-105.9688013,171
Gould Loop Trail,40.5114502,-106.0102376,171
Lake Agnes Trail,40.4831408,-105.9038293,171
Jack Dickens Trail,40.7317824,-106.0031556,6
Ute Pass Trail,40.8048766,-106.097323,6
Ute Pass Trail,40.8039177,-106.1007469,6
Ute Pass Trail,40.8059145,-106.0734742,6
Seven Utes Trail,40.5031476,-105.938749,171
Timber Trail,40.5721935,-105.1948358,19
North Fork Trail,40.5013606,-105.5421277,20
Lower Charmed,37.2635617,-107.8681179,75
East Grabens,37.2906074,-107.8889425,74
Ned's Ridge,37.28969,-107.8903333,74
Signal Mountain Trail,40.5645698,-105.5517132,19
Signal Mountain Trail,40.5154669,-105.539764,19
Laskey Gulch Trail,39.6601807,-106.0163989,37
Eagles Aerie Picnic Ground Road,39.6727327,-105.5658401,39
Peaceful Valley Lane,39.6696256,-105.6037885,39
Miller Fork Trail,40.5086161,-105.4755208,20
McIntyre Trail,40.7917304,-106.0247383,7
Glendevey Spur Trail,40.8014881,-105.945109,7
Shipman Park Trail,40.8393823,-106.0268416,7
Trail Between The Pines,40.7919107,-105.5648193,191
Molly Moon Trail,40.7619424,-105.5813399,8
Lyons Trail,39.5785243,-105.1504091,391
Elkhorn Creek Trail,40.7537116,-105.5705081,8
Emmaline Lake Trail,40.5417386,-105.6617078,19
Emmaline Lake Trail,40.5429919,-105.6570029,19
West Creek Trail,40.4430785,-105.4783404,20
Grace Creek Trail,40.8927952,-106.0931448,7
Sinking Sun Trail,40.9586843,-105.1627938,9
Zimmerman Lake Trail,40.5415604,-105.868165,19
Gregg Boundary Trail,40.7595965,-105.4937159,8
Rookery Gazebo,39.9280365,-104.7784563,104
Limekiln Peak,37.6219398,-106.2901377,80
Limekiln Loop,37.6190776,-106.2812005,80
Pup Bench,37.6213412,-106.3044421,80
SPF50 Trail,37.5890845,-106.2789056,80
Loma de San Jose Trail,37.6251709,-106.2586143,80
Loma de San Jose Trail,37.6084597,-106.2593007,80
Bonafacio Gulch South,37.5797367,-106.2849595,80
Deadman Loop,37.5873757,-106.326622,80
Bonafacio Gulch South,37.5694354,-106.2923383,80
Bonafacio Cutoff Trail,37.5731489,-106.3039718,80
Northern Rock Creek Trail,37.5134453,-106.2394902,80
Rimrock Trail,37.5518059,-106.2946451,80
Rimrock Trail,37.564761,-106.2746896,80
Northern Rock Creek Trail,37.5153148,-106.2231245,80
Lake of the Woods Trail,40.0168536,-107.2515793,24
Lake of the Woods Trail,40.0169017,-107.2515469,24
Wingate South Park Trail,39.5588494,-105.0973898,391
Wingate South Park Access,39.5590269,-105.0964038,391
Castle Trail,39.6359434,-105.2383249,391
Parmalee Trail,39.6357181,-105.2375583,391
La Plata Peak Ellingwood Ridge,39.0477454,-106.4664841,48
Missouri Mountain West Ridge (Standard),38.9484787,-106.407136,481
Willis Creek Trail,39.0623846,-106.4043235,48
Lake Ann Trail,38.957892,-106.4616156,481
Blue Heron Trail,40.1647384,-104.9938239,20
Tomichi Route,38.5481648,-107.6814171,64
Dead Horse Loop Trail,38.5525303,-107.669272,63
Quincy Reservoir Trail,39.6371154,-104.7837818,104
Quincy Reservoir Trail,39.6373319,-104.7837421,104
Pinyon Draw,38.5874647,-107.7129994,63
East Portal Trail,38.5305119,-107.6492095,64
Camden Belleview Station Pet Station,39.6283924,-104.9107249,391
Camden Belleview Station Grill,39.6287091,-104.9108023,391
Shipman Park Trail,40.822449,-106.0402206,7
Zimmerman Trail,40.6617612,-105.7316764,19
Yampa River Core Trail,40.4897739,-106.8426033,131
Yampa River Core Trail,40.4896165,-106.8428124,131
Yampa River Core Trail,40.4899339,-106.8423861,131
Yampa River Core Trail,40.4896395,-106.842926,131
Yampa River Core Trail,40.4898138,-106.8421177,131
Stearns Trail,40.5722664,-107.6109754,301
Stearns Trail,40.570327,-107.6140505,301
Freeman Reservoir Trail,40.7639492,-107.4244508,4
Freeman Reservoir Trail,40.7645313,-107.4268109,4
Freeman Reservoir Trail,40.7658215,-107.424529,4
Black Mountain West Trail,40.7777094,-107.404,4
Sand Mountain Trail,40.7594952,-107.0486459,214
Pearl Lake Trail,40.7817268,-106.8893959,14
Pearl Lake Trail,40.7844245,-106.8854232,14
Boy Scout,39.54991,-107.3029152,444
Hogback Valley,38.8420457,-104.8772823,59
Santa COS,38.833828,-104.8901846,59
Garbage Chute,38.8302791,-104.8891224,59
Lily Lake Trail,40.3063639,-105.5406247,20
Lily Lake Trail,40.3059672,-105.5400006,20
abandonded trail,40.4453997,-104.7770558,94
Freeman Reservoir Trail,40.7655352,-107.4280802,4
Stearns Trail Loop,40.5744756,-107.6170835,301
Pikes Peak Greenway,38.8483405,-104.8284814,110
Public Lands Access Trail,40.2809987,-106.8300749,15
Red Rocks-Nighthorse Trail,38.6392123,-107.8679178,64
Riverfront Trail - Corn Lake Section,39.0570686,-108.4642923,30
Riverfront Trail,39.0573474,-108.4622432,30
Dallas Creek Trail,38.1893603,-107.7501497,62
Hogback Valley,38.838699,-104.8784533,59
Owl Trail,39.6523403,-105.1759158,391
Indian Fire Nature Trail,38.6809752,-107.6053413,63
Beaver Brook Trail,39.7294301,-105.2736998,38
Beaver Brook Trail,39.7271554,-105.2755277,38
Beaver Brook Trail,39.725904,-105.2793779,38
Beaver Brook Trail,39.7245407,-105.2832465,38
Beaver Brook Trail,39.7308752,-105.2698102,38
Beaver Brook Trail,39.7309717,-105.2698599,38
North Green Mountain,39.7149165,-105.148276,391
Dixie Creek Access,36.9916725,-106.4520303,Unknown
Chama Chile,37.0149326,-106.4672997,81
Freefall Short Cut,38.5040283,-106.9603163,67
Rattlesnake Alt Line,38.4918012,-106.9463832,67
Cerro Reservoir Access Trail,38.4477187,-107.6394211,64
Ceilee Grandpa Gizmo Trail,39.0516,-108.6101123,40
Sand Creek Trail,38.8301534,-105.1936123,581
Dome Rock Trail,38.8407856,-105.1984912,581
Dome View Trial,38.8244495,-105.2139562,581
Cabin Creek Trail,38.8619528,-105.2187418,581
Dome Rock SWA,38.8555446,-105.2097617,581
War Party Overlook,38.8271051,-105.2026551,581
Van Tuyl Trail,38.5589571,-106.9359388,54
Kinney Creek Trail,39.8589983,-106.0044503,28
Watanga Lake Trail,40.1579761,-105.7354434,18
Trail Creek Jeep Road,40.2219482,-105.9391009,18
Bull Mountain Trail,40.2203696,-105.9210021,18
Doe Creek Trail,40.1165927,-105.830467,28
Doe Creek Trail,40.118246,-105.8311008,28
Doe Creek Trail,40.1121914,-105.8235261,28
Green Mountain Trail,39.6959025,-105.1881929,391
Dream On Trail,38.5361692,-105.9759198,57
Doe Creek West Trail,40.1211918,-105.8372657,28
Doe Creek Trail,40.1273111,-105.8394706,28
Doe Creek East Trail,40.126046,-105.8346663,28
Strawberry West Trail,40.0982466,-105.8052353,28
Caribou Trail,40.0754754,-105.7981438,28
Fruita Trail,39.1600815,-108.7421342,30
Fruita Trail,39.147793,-108.7178135,30
Strawberry Lake Trail,40.1176992,-105.7754556,28
Strawberry Creek Trail,40.0751734,-105.7756478,28
Trail Creek,40.2862834,-106.1035765,18
No-See-Um Trail,39.8846029,-106.0662765,28
Dank Woods,39.9001289,-105.8260877,28
Viewpoint Trail,40.2813773,-105.8640959,18
Parika Lake Trail,40.3799642,-105.9410015,18
Baker Gulch Trail,40.3877789,-105.9169324,18
Baker Gulch Trail,40.3665412,-105.8923841,18
Bonsai Loop,39.5325194,-107.7641637,33
Gully 3 Climb Trail,39.535239,-107.7690654,33
Gully 3 Climb Trail,39.5333384,-107.7697728,33
Gully 1 Climb Trail,39.534846,-107.7706762,33
Gully 2 Descent Trail,39.5332161,-107.7704485,33
Davidson Trail,39.5361799,-107.7672228,33
Holly Petroglyph Trail,37.3990034,-109.0425524,72
Painted Hand Trail,37.4542691,-108.9691555,72
Painted Hand Trail,37.4547071,-108.9688922,72
Painted Hand Trail,37.454832,-108.969938,72
Cutthroat Castle Trail,37.4429826,-108.9826671,72
Cutthroat Tower Trail,37.4429491,-108.9827174,72
Cutthroat Tower Trail (lower),37.4433459,-108.9825486,72
Cutthroat Tower Trail,37.4427462,-108.9824639,72
Buffalo Canyon Trail,38.7877417,-104.9032091,59
East Loop,39.6711899,-105.0750652,391
Rifle Arch Trail,39.6210314,-107.811153,33
Hogback Highway Trail,39.6176613,-107.8113723,33
Watch Tower Trail,39.6154672,-107.8080714,33
Family Flow Climb,39.6143357,-107.8086604,33
Watch Tower Trail,39.6133021,-107.8093975,33
Stridercross,39.6135583,-107.8088719,33
Rio Verde,39.6138091,-107.8087263,33
Miller High Life Trail,39.6222477,-107.8083817,33
Wall Street,39.6257685,-107.816467,33
Rewind Ridge,39.6253859,-107.8204304,33
Notorious B-S.I.D.E Trail,39.6243806,-107.816603,33
Double-track Up,39.6251421,-107.8170995,33
Middle Wall Street,39.6284734,-107.8221505,33
Cucuy de los Cielos (CDC),39.6252338,-107.8217326,33
Upper Wall Street,39.6290103,-107.8269901,33
Baker Gulch Trail,40.3579401,-105.8663524,18
John Kirkpatrick Trail,40.2055004,-105.8406822,18
John Kirkpatrick Trail,40.2046014,-105.8393039,18
John Kirkpatrick Trail,40.2057908,-105.8403406,18
Red Squirrel Trail,38.9450915,-104.8887101,511
South Trail Creek,40.2841423,-106.1086083,18
Haze Trail,39.616919,-107.8101238,33
Davidson Trail,39.5345375,-107.7673793,33
Davidson Trail,39.5334538,-107.7665176,33
Sunset Point Trail,39.5357297,-107.7688716,33
Overlook Spur,39.5942737,-107.5304241,33
Alpha Beta,39.599052,-107.5149088,33
Dante's Peak,39.5979841,-107.5103154,33
Stevie O's,39.5990372,-107.5307401,33
Ole' Roller,39.5977606,-107.5302499,33
Jasper,39.5983067,-107.5265854,33
Hog Mesa,39.5899976,-107.5256965,33
Sallee Key Flow,39.6002427,-107.5202293,33
Ute Valley Park Trail,38.9224285,-104.8581937,511
Ute Valley Park Trail,38.92815,-104.8623984,511
North Douglas Creek Trail,38.9144594,-104.8607221,511
North Douglas Creek Trail,38.9184652,-104.8621436,511
Codell Trail,38.846208,-104.8753177,59
Spruce Meadows Shortcut,39.1695091,-104.8733924,51
Spruce Meadows Shortcut,39.1697898,-104.872498,51
Spruce Meadows Shortcut,39.1701885,-104.8742702,51
West Colorow Connector,39.5881873,-107.535805,33
Ole' Roller,39.5935426,-107.5273526,33
Ore Chute,39.8139616,-105.5041953,38
Ore Chute,39.813669,-105.5026353,38
Hard Money,39.810906,-105.4992201,38
Yampa River Core Trail,40.4892373,-106.8414717,131
Yampa River Core Trail,40.4968741,-106.8570534,131
Yampa River Core Trail,40.4964349,-106.857577,131
North Trail Bonus,39.6230198,-106.4293395,36
Sluice,39.7279421,-105.4101886,38
Sluice,39.7272217,-105.4104399,38
Sluice,39.7253786,-105.4111165,38
Horseshoe Lake Trail,39.8547399,-105.9802838,28
Sunny D,38.5552876,-106.8506754,55
Blue Lake Trail,40.3468315,-105.9238723,18
Paradise Creek Trail,40.2593676,-106.1340691,18
Bill Miller Trail,40.2609969,-106.1245592,18
Buffalo Creek Trail,40.2447777,-106.1256349,18
Rutabaga Ride Trail,39.6626446,-105.2653087,391
North-South Trail,40.2784144,-105.8785457,18
North Supply Loop,40.2936481,-105.9136776,18
Blue Ridge Trail,40.296968,-105.9299274,18
Baker Pass Trail,40.4010626,-105.9174111,18
Baker Pass Trail,40.388974,-105.9254419,18
Cascade Mountain Trail,40.3500515,-105.9528392,18
Cascade Mountain Trail,40.3349554,-105.9572741,18
Cascade Mountain Trail,40.3302623,-105.950017,18
20th Street Multi-Use Path,39.7549746,-104.9953788,104
20th Street Multi-Use Path,39.7545633,-104.9948695,104
Gilsonite Trail,40.2763182,-105.958027,18
Wolverine Trail,40.282805,-105.9438791,18
Gilsonite 3 Trail,40.3003239,-105.9657553,18
Lost Lake Trail,40.3047077,-105.9606863,18
Lost Lake Access Trail,40.3024358,-105.9607925,18
West Stillwater Trail,40.3107304,-105.9930029,18
After Burn Trail,40.258503,-105.8879175,18
K & K Connection Trail,39.8581671,-106.0307643,28
Sloan's Lake Trail,39.7486987,-105.0429517,391
Mile High Walk,39.7447014,-105.0207132,391
Mile High Walk,39.7436819,-105.0182654,391
Green Ridge Trail,40.212327,-105.8553016,18
Second Creek Trail,39.8300695,-105.7880699,28
Serenity Trail,39.8985923,-105.7739762,28
Columbine Lake Trail,40.0174697,-105.6994991,28
High Lonesome Spur Trail,40.062805,-105.7433911,28
Sherman Creek Trail,40.311577,-105.9827787,18
Richey Creek Trail,39.8802434,-106.0181066,28
Lower Soda Pass Trail,40.2227833,-105.8873766,18
Soda Pass Trail,40.2374904,-105.8959514,18
Cascade Chute Trail,40.3180859,-105.973027,18
Bottle Peak Trail,39.8968127,-105.9429258,28
Larimer Way,39.745408,-105.0037296,104
Horse Route,37.0103051,-102.7565924,144
Horse Route,37.0154784,-102.762467,144
Cabin Spring Road,39.2702802,-105.5942254,501
Chutes and Ladders Trail,37.3630158,-108.4243075,73
Ltr,39.058649,-108.6399787,40
Water Tower Trail,39.0575552,-108.6368219,40
Water Tower Trail,39.0583465,-108.6390621,40
North Backbone Trail,38.5512625,-105.9828066,57
Sloan's Lake Trail,39.7443388,-105.0496073,391
Sloan's Lake Park Perimeter Trail,39.7441372,-105.0491275,391
Mile High Walk,39.7438966,-105.0219566,391
Mile High Walk,39.7432114,-105.0184551,391
Mile High Walk,39.7446554,-105.0188383,391
Garfield Lake Park Trail,39.6960135,-105.0371517,391
Garfield Lake Park Trail,39.6954465,-105.036355,391
Garfield Lake Park Trail,39.6952757,-105.0369022,391
Garfield Lake Park Trail,39.6950492,-105.0368097,391
Mountain View Trail,39.2127471,-106.9466227,43
Mountain View Trail,39.2126836,-106.9466315,43
Riverfront Trail - Rick's Dip Bypass,39.0762032,-108.5884716,30
Berkeley Lake Trail,39.7824662,-105.0458499,391
Rocky Mountain Lake Trail,39.7819837,-105.0273695,391
Rocky Mountain Lake Trail,39.782353,-105.0271623,391
Rocky Mountain Lake Trail,39.7823994,-105.0273011,391
Rocky Mountain Lake Trail,39.7806712,-105.0314305,391
Sanderson Gulch Bypass,39.6894076,-105.0100061,391
Sloan's Lake Trail,39.7522655,-105.0514645,391
Horse Trail,40.2725631,-105.5572609,20
Cozy Pony Loop,39.2463903,-106.8853993,43
Trollstigen Trail,39.4717232,-106.0371251,37
Ditchline Trail,39.2281375,-106.9175963,43
Core Trail,39.9875529,-105.9348471,28
Core Trail,39.9894943,-105.928859,28
Core Trail,39.9889944,-105.9290628,28
Core Trail,39.9897848,-105.938358,28
Core Trail,39.9912621,-105.9354379,28
Core Trail,39.9922681,-105.9319532,28
Mineral Hill Trail,39.4849567,-106.0110739,37
Log Chutes 3,37.3706122,-107.8948923,74
Switcher Loop,37.2402757,-107.8156946,75
Hammer Homestead Trail,38.8565046,-105.2035265,581
Limber Grove Trail,39.2042581,-106.0951814,49
Limber Grove Trail,39.2081781,-106.1007626,49
Limber Grove Trail,39.20791,-106.1006993,49
Incline Trail,39.2275555,-106.8813243,43
Hawk Ridge,39.2120137,-106.9543293,43
Half Pipe Trail,39.4913457,-105.994703,37
Mt. Arkansas Road,39.3373181,-106.1629973,49
Nature Trail,39.2235928,-106.3892582,48
Nature Trail,39.2229737,-106.3910484,48
Wagon,37.5263531,-107.8036938,74
Wagon Connector,37.5313465,-107.8040682,74
Miners Trace,37.5244797,-107.7998778,74
