name,lat,lon,gmu,type,elevation
Railroad Bed Trail,39.6075608,-104.8269112,104,trail,
Cottonwood Creek Trail,39.6250756,-104.8460218,104,trail,
Dam Trail,39.6509214,-104.8532962,104,trail,
Smoky Hill Trail,39.6512396,-104.8508242,104,trail,
EZ Ridder Trail,40.4592071,-106.7977755,14,trail,
So What,40.4647507,-106.7718811,14,trail,
Blanca Peak Northwest Ridge Route,37.5781776,-105.4857053,82,trail,
Lily Lake Trail,37.6066387,-105.4808199,861,trail,
Zapata Trail,37.6416776,-105.4789901,861,trail,
North Fork Lake Creek Trail,39.1199207,-106.536521,48,trail,
Laplata Peak-Blackbear Trail,38.994099,-106.4710865,48,trail,
Pear Lake Trail,38.9176884,-106.3923195,55,trail,
Mount Oxford - Mount Belford Trail,38.961599,-106.3498371,481,trail,
Wapiti,37.9165248,-107.8293989,70,trail,
Dexter Creek Trail (205),38.0631851,-107.636206,65,trail,
Difficulty Creek Trail (214),38.0490102,-107.6140712,65,trail,
Skunk Creek,37.9191191,-107.8653379,70,trail,
River Trail,37.9671788,-107.955648,70,trail,
Boot Camp,39.8888635,-105.7673366,28,trail,
Shy Ann,39.8751778,-105.7789911,28,trail,
Shy Ann,39.878539,-105.7820208,28,trail,
Upper Boulevard,39.8764398,-105.7764203,28,trail,
Wall Street,39.8771981,-105.7800869,28,trail,
Middle Boulevard,39.87835,-105.7788385,28,trail,
Search and Seizure,39.8760295,-105.7774591,28,trail,
Middle Boulevard,39.8796436,-105.7798704,28,trail,
Middle Boulevard,39.8818389,-105.776439,28,trail,
Middle Boulevard,39.8844436,-105.7708042,28,trail,
Trestle Downhill,39.8803573,-105.7766068,28,trail,
Trestle Downhill,39.8831068,-105.7734957,28,trail,
Beeall Ucanb,39.8884103,-105.7666803,28,trail,
Banana Peel,39.8873092,-105.7688785,28,trail,
Middle Boulevard,39.8856842,-105.7694602,28,trail,
Bear Arms,39.886777,-105.7691398,28,trail,
Bear Arms,39.8889533,-105.7683425,28,trail,
Space Ape,39.8873409,-105.769069,28,trail,
Lower Green World,39.8896589,-105.7705985,28,trail,
Labyrinth Trail,38.5298291,-105.9761367,57,trail,
Labyrinth Trail,38.5295826,-105.9767433,57,trail,
Blue Crush,39.8742839,-105.7797173,28,trail,
Rainmaker,39.8803188,-105.7816437,28,trail,
Sweet Dreams Trail,38.5282581,-105.9748097,57,trail,
Backside Trail,38.5439035,-105.9850357,57,trail,
Backside Trail,38.5422537,-105.98599,57,trail,
Lower Rainmaker,39.888401,-105.7785847,28,trail,
Green World,39.8724092,-105.7817453,28,trail,
Backside Trail,38.5403115,-105.9849552,57,trail,
Green World,39.8753322,-105.7895548,28,trail,
Upper Green World,39.8709446,-105.774987,28,trail,
Green World,39.8722346,-105.7762079,28,trail,
36th Chamber,39.8704621,-105.7765357,28,trail,
Spicy Chicken,39.8693052,-105.7776869,28,trail,
Lower Roof of the Rockies,39.8696919,-105.7768954,28,trail,
Diane,39.8665686,-105.7773919,28,trail,
Happier Camper,39.8733805,-105.7896382,28,trail,
Paperboy,39.8798369,-105.7900911,28,trail,
Paperboy,39.8841445,-105.7906206,28,trail,
Field Trip,39.8801453,-105.7915498,28,trail,
Sol Train West,38.4982304,-106.0011293,86,trail,
Tenderfoot Trail,38.5412444,-105.9852719,57,trail,
Day Trip,39.8783938,-105.7919769,28,trail,
Jury Duty,39.8893381,-105.7727093,28,trail,
Mount Sherman - Southwest Ridge from Fourmile Creek,39.2149574,-106.1765398,49,trail,
Colorado Trail (Segment 14),38.6652512,-106.1816271,56,trail,
Browns Creek Trail,38.656481,-106.187326,56,trail,
Wagon Loop Trail,38.6625248,-106.1822215,56,trail,
Colorado Trail (Segment 14),38.6628863,-106.1811546,56,trail,
Colorado Trail (Segment 14),38.6617506,-106.1795786,56,trail,
Bacon Strip Trail,38.8310387,-106.0855906,49,trail,
Sausage Link Trail,38.8381279,-106.0791102,49,trail,
Green World,39.8849,-105.7849266,28,trail,
Long Trail,39.8846747,-105.7831169,28,trail,
Free Speech,39.8805039,-105.7827948,28,trail,
Dirty Dozen,39.8816147,-105.7844344,28,trail,
Dirty Dozen,39.8824499,-105.7868955,28,trail,
Dyno Bones,39.8854286,-105.7868438,28,trail,
Roly Poly,39.8856313,-105.7885186,28,trail,
North Sky Trail,40.0762743,-105.2901325,29,trail,
North Sky Trail,40.0696837,-105.2914332,29,trail,
North Sky Trail,40.0698658,-105.2912803,29,trail,
Pine River Trail (523),37.4994559,-107.4339667,751,trail,
First Creek Trail Connector,39.8018894,-104.789936,104,trail,
First Creek Trail Connector,39.7988223,-104.7905644,104,trail,
Lake Fork Trail (528),37.5820936,-107.4608755,751,trail,
Rocky Mountain Greenway Trail,39.8095104,-104.8403996,104,trail,
Rod and Gun Club Loop Trail,39.8103872,-104.8405437,104,trail,
Rocky Mountain Greenway Trail,39.811885,-104.8537262,104,trail,
Woodland Trail,39.8125813,-104.8566337,104,trail,
Legacy Trail,39.815253,-104.8801228,104,trail,
Arapaho Glacier Campground Connector Trail,40.0110897,-105.5710911,29,trail,
Pawnee Peak,40.0780325,-105.6355813,18,trail,
Vallecito Creek Trail,37.6711947,-107.5239093,751,trail,
Vallecito Creek Trail (529),37.6470669,-107.5277557,751,trail,
Beaver Creek Trail,40.0911087,-105.5841982,20,trail,
Baptiste Trail,40.1091216,-105.531911,20,trail,
Vallecito Creek Trail (529),37.562142,-107.5245719,751,trail,
Vallecito Creek Trail (529),37.4818732,-107.5413633,751,trail,
Vallecito Creek Trail (529),37.4891676,-107.5393576,751,trail,
Vallecito Creek Trail (529),37.4865439,-107.5403424,751,trail,
Vallecito Creek Trail (529),37.4790988,-107.5432218,751,trail,
Vallecito Trail (529),37.4779418,-107.5441663,751,trail,
Rocky Mountain Greenway Trail,39.8139926,-104.8806703,104,trail,
Endlich Mesa Trail (534),37.5358608,-107.6006296,75,trail,
City Reservoir Trail (542),37.5362547,-107.6743888,75,trail,
Pine River Trail (523),37.5690198,-107.3770571,751,trail,
Pine River Trail (523),37.5904711,-107.3603113,751,trail,
Pine River Trail,37.6542824,-107.3314771,751,trail,
Pine River Trail (523),37.6385808,-107.3359175,751,trail,
Flint Creek Trail (527),37.6228149,-107.4582123,751,trail,
Rock Creek Trail (655),37.6208817,-107.4708441,751,trail,
Shaw Creek Trail (584),37.5505009,-107.2798464,77,trail,
Divide Lakes Trail (539),37.6024774,-107.3478894,751,trail,
Weminuche Trail (592),37.6389727,-107.3313196,751,trail,
Snowslide Trail (653),37.6337226,-107.334609,751,trail,
Weminuche Trail (592),37.616872,-107.3278717,77,trail,
Weminuche Trail (592),37.5983924,-107.3135717,77,trail,
Weminuche Trail (592),37.5440409,-107.2588008,77,trail,
Hossick Lake Trail,37.5917652,-107.2300467,77,trail,
Rimrock Trail,39.3580357,-104.7639703,104,trail,
Wille trail connector,39.9615302,-105.2352488,29,trail,
Stiletto Road,40.8261414,-106.7801751,14,trail,
Grizzly Creek Trail,37.7190202,-107.2575987,76,trail,
Grizzly Creek Trail,37.7165097,-107.2558705,76,trail,
Grizzly Creek Trail,37.6254877,-107.2255938,76,trail,
Continental Divide NST,37.6041572,-107.2156939,76,trail,
Continental Divide NST,37.6302911,-107.2620687,76,trail,
Continental Divide NST,37.671454,-107.3016232,751,trail,
Old Spanish Trail,39.0282903,-108.5275553,40,trail,
Old Spanish Trail,39.0273308,-108.5269675,40,trail,
Continental Divide NST,37.6398463,-107.4432409,76,trail,
Rimrock Trail,39.357721,-104.7624156,104,trail,
Rimrock Trail,39.3573528,-104.760449,104,trail,
Rimrock Trail,39.3562507,-104.7599426,104,trail,
Rimrock Trail,39.340824,-104.7557648,104,trail,
Rimrock Trail,39.3413801,-104.7550371,104,trail,
Continental Divide NST,37.6458083,-107.4596451,76,trail,
Continental Divide NST,37.6623683,-107.4770561,76,trail,
Vallecito Creek Trail,37.6961368,-107.5211677,751,trail,
Continental Divide NST,37.7085417,-107.5159408,76,trail,
Continental Divide NST,37.7287275,-107.5373979,76,trail,
Continental Divide NST,37.7191239,-107.5242828,76,trail,
Cow Creek Trail,40.4309713,-105.5006121,20,trail,
Cow Creek Trail,40.4310998,-105.5007203,20,trail,
North Halfmoon Lakes Trail,39.1789514,-106.4935919,48,trail,
Rico - Silverton Trail,37.7209031,-107.8642588,74,trail,
Peerless Trail,38.2257521,-105.668909,86,trail,
Cutthroat Trail,37.6363668,-107.8563452,74,trail,
Bear Lake / Glacier Gorge Trail,40.3109159,-105.6451754,20,trail,
Sanderson Gulch Trail,39.6859673,-105.0703134,391,trail,
Sanderson Gulch Trail,39.6861702,-105.071218,391,trail,
Glacier Gorge Trail,40.3019196,-105.6422936,20,trail,
Bear Lake Stock Trail,40.3125255,-105.6453424,20,trail,
Striker Trail,38.5316742,-106.0065303,56,trail,
Marmot Point Hiking Trail,40.4421699,-105.7367794,20,trail,
Point Alta Vista Trail,38.4717688,-105.3375419,691,trail,
Point Alta Vista Trail,38.4713452,-105.3367483,691,trail,
Point Alta Vista Trail,38.4721852,-105.3367614,691,trail,
Point Alta Vista Trail,38.4742294,-105.3367139,691,trail,
Point Alta Vista Trail,38.4757311,-105.3365077,691,trail,
Point Alta Vista Trail,38.471214,-105.3367929,691,trail,
Point Alta Vista Trail,38.4705759,-105.337463,691,trail,
Point Alta Vista Trail,38.4756768,-105.3360829,691,trail,
Point Alta Vista Trail,38.4751153,-105.3343693,691,trail,
Point Alta Vista Trail,38.4766376,-105.3322183,691,trail,
Point Alta Vista Trail,38.4762524,-105.3270636,691,trail,
Point Alta Vista Trail,38.4774155,-105.3300632,691,trail,
Point Alta Vista Trail,38.4766387,-105.3279367,691,trail,
East Longs Peak Trail,40.2732906,-105.5605819,20,trail,
Homestead Trail,38.8708458,-104.7365672,110,trail,
East Longs Peak Trail,40.2694126,-105.5855844,20,trail,
East Longs Peak Trail,40.2731937,-105.5800426,20,trail,
Miners Creek Trail,39.5263133,-106.1098986,37,trail,
Spring Gulch #2 Greenway,40.1677035,-105.0450579,20,trail,
Spring Gulch #2 Greenway,40.164408,-105.0441727,20,trail,
Perimeter Trail (6156),38.0225475,-107.6804307,65,trail,
Ophir Mountain Road,39.5508867,-106.0758244,37,trail,
Henry Recen Trail,39.5686128,-106.0688815,37,trail,
Deer Mountain Trail,40.3792486,-105.5843851,20,trail,
Governor King Trail,39.4919544,-105.9858963,37,trail,
Discovery Ridge Trail,39.5231209,-106.021384,37,trail,
Discovery Ridge Trail,39.5179457,-106.0264692,37,trail,
Hoo Doo Voo Doo,39.5124301,-106.0246848,37,trail,
Tom's Baby,39.5138508,-106.02755,37,trail,
Middle Flume Trail,39.511964,-106.0443316,37,trail,
Son of Middle Creek Trail,39.648612,-106.3769986,36,trail,
Son of Middle Creek Trail,39.6522224,-106.381937,36,trail,
Son of Middle Creek Trail,39.6523512,-106.3789989,36,trail,
Missouri Lakes #2003,39.3878519,-106.4780284,45,trail,
Missouri Lakes #2003,39.3876198,-106.4873781,45,trail,
Missouri Lakes Trail,39.3879625,-106.4893883,45,trail,
Missouri Lakes Trail,39.3875417,-106.4854077,45,trail,
Perins Ridge,37.295642,-107.9021565,74,trail,
Perins Gulch,37.2932968,-107.9020991,74,trail,
Merve Connection,37.3179076,-107.8807776,74,trail,
Lupine,37.3151249,-107.8827167,74,trail,
Brown's Ridge Trail,37.2821509,-107.8853883,74,trail,
Falcon,37.2829284,-107.8851806,74,trail,
Greenway Trail,39.8801022,-105.1344228,38,trail,
Standley Lake Trail,39.8696916,-105.1091411,38,trail,
Croke Canal Trail,39.8275466,-105.1025354,38,trail,
Mason Trail,38.791561,-105.0278589,59,trail,
Colorado and North Western R.R.,40.0230422,-105.5118212,29,trail,
Catamount Trail,40.7487444,-105.5102728,8,trail,
Monster Mountain Trail,40.7297229,-105.516836,191,trail,
Catamount Trail,40.7508906,-105.4997781,8,trail,
Catamount Trail,40.7545591,-105.4827442,8,trail,
Zimmerman Trail,40.7390693,-105.4808726,191,trail,
North Table Loop Trail,39.7826379,-105.1940773,38,trail,
North Table Loop Trail,39.7739275,-105.2219047,38,trail,
Climbing Access Trail,39.7713386,-105.221639,38,trail,
North Table Mountain Trail,39.7733793,-105.224417,38,trail,
Beaver's Revenge,39.9369408,-105.5674925,29,trail,
Owens Creek Road,39.2270073,-107.520723,42,trail,
Jones Creek #1901,39.2506696,-107.4860171,42,trail,
Cattle Trail,39.2296056,-107.4637659,42,trail,
BLM 8206,39.3586231,-107.6490529,42,trail,
Cattle Trail,39.3553723,-107.653155,42,trail,
Sulphur Gulch,39.28316,-108.28409,31,trail,
Sulphur Gulch,39.2845901,-108.297295,31,trail,
Sulphur Gulch,39.275045,-108.271015,31,trail,
Sulphur Gulch,39.2725362,-108.290415,31,trail,
Sulphur Gulch,39.282965,-108.32988,31,trail,
Rock Island Trail - Cascade Ave Connection,38.8689059,-104.8238185,110,trail,
BLM 046 (ATV) Closed C,38.781905,-108.441735,62,trail,
Cattle Trail,39.52179,-108.834575,30,trail,
Cattle Trail,39.5219173,-108.8359392,30,trail,
Cattle Trail,39.47864,-108.8403,30,trail,
Cattle Trail,39.48275,-108.84091,30,trail,
Hard Money,39.811513,-105.4995637,38,trail,
Vallecito Creek Trail (529),37.6347589,-107.5367724,751,trail,
Meridian,37.9035978,-107.8332358,70,trail,
Sunlight Creek Route,37.6329798,-107.5441448,751,trail,
Sunlight Creek Route,37.6344728,-107.5557641,751,trail,
Leviathan Lake Route,37.640247,-107.5773684,751,trail,
Leviathan Lake Route,37.6461171,-107.5762593,751,trail,
Leviathan Lake Route,37.6520395,-107.5797335,751,trail,
Belden Trail,39.8075322,-105.5119455,38,trail,
Belden Trail,39.8073202,-105.5131298,38,trail,
Tonahutu Creek Trail,40.3213903,-105.7918221,18,trail,
Browns Ridge Connector,37.2832255,-107.8896326,74,trail,
Lagerman Trail,40.1364815,-105.1890189,20,trail,
Hine Lake Loop Trail,39.602597,-105.1412204,391,trail,
Hine Lake Loop Trail,39.6024012,-105.1399836,391,trail,
Hold On,40.2534601,-105.3767395,20,trail,
Wetterhorn Basin Trail 226,38.0584746,-107.5166915,65,trail,
Wetterhorn Peak Climber's Route,38.0582642,-107.5087772,66,trail,
Horse Park Trail,38.006629,-107.2673458,66,trail,
Crystal Lake Trail (235),38.0612498,-107.3478955,66,trail,
Thompson Lake (241),38.0458731,-107.3229998,66,trail,
Station Eleven,38.0270665,-107.2928673,66,trail,
Waterdog Lake Trail (3317T),38.0344794,-107.2780058,66,trail,
Informal Connector,38.0604363,-107.4548032,66,trail,
Larson Lakes Trail (236),38.0684914,-107.3502925,66,trail,
Larson Lake Cutoff,38.0764627,-107.3500211,66,trail,
Crystal Lake,38.0863449,-107.3789772,66,trail,
Little Elk,38.0838197,-107.352809,66,trail,
Crystal Lake Trail (235),38.0485306,-107.3617228,66,trail,
Bench Trail,39.9413718,-105.7927341,28,trail,
Lemon Gulch Trail,39.4766315,-104.7714862,104,trail,
Lemon Gulch Trail,39.4785091,-104.7696847,104,trail,
Lemon Gulch Trail,39.4781307,-104.7699524,104,trail,
Lemon Gulch Trail,39.4743337,-104.774484,104,trail,
Lemon Gulch Trail,39.4748587,-104.7732476,104,trail,
Lemon Gulch Trail,39.4745438,-104.7735353,104,trail,
Opal Lake Trail,37.1991721,-106.7569061,78,trail,
Fish Creek Trail,37.1945392,-106.7418437,78,trail,
Ruybalid Trail (855),37.1914386,-106.4631788,81,trail,
Jefferson Lake Loop,39.456314,-105.8609935,500,trail,
Power Bill,38.4233556,-107.9732745,62,trail,
Amp Ridge,38.4150856,-107.9715541,62,trail,
Ute Trail,38.6853346,-107.8541289,64,trail,
Bobcat Trail,38.6404421,-107.8646591,64,trail,
Rosalie/Tanglewood Trail,39.5208803,-105.5745826,46,trail,
Rosalie/Tanglewood Trail,39.518247,-105.573645,46,trail,
Tanglewood Trail,39.53338,-105.5786478,46,trail,
Tanglewood Trail,39.5418295,-105.58298,46,trail,
Crash'n,40.2427613,-105.4078108,20,trail,
Crash'n,40.2466549,-105.4063757,20,trail,
Racetrack,38.5117051,-105.979931,86,trail,
Martin Creek Trail,39.5679172,-106.4222964,45,trail,
Lupine Trail,40.4788049,-106.8370942,131,trail,
Lupine Trail,40.4787004,-106.8375564,131,trail,
Lupine Trail,40.4772553,-106.8388337,131,trail,
Lupine Trail,40.4795809,-106.8340174,131,trail,
Lupine Trail,40.4802223,-106.8339512,131,trail,
Overlook,40.4764021,-106.831437,131,trail,
Bluffs Loop,40.4761094,-106.8316514,131,trail,
Bluffs Loop,40.4764551,-106.8316645,131,trail,
Bluffs Loop,40.4767783,-106.8326176,131,trail,
Howelsen Meadows,40.4749628,-106.8370971,131,trail,
Lupine Trail,40.4744029,-106.8419761,131,trail,
Lupine Trail,40.4747877,-106.8416543,131,trail,
Emerald Meadows,40.4765563,-106.8415976,131,trail,
Bobcat Trail,38.6344924,-107.8598464,64,trail,
Spikes,38.6116092,-107.8594312,64,trail,
Horse Trail,38.5855796,-107.8477118,64,trail,
Black Ridge Trail,38.598899,-107.8500481,64,trail,
Black Ridge Trail,38.5863009,-107.843479,64,trail,
Mystery Ditch Trail,38.5793083,-107.8474357,64,trail,
Moonlight Mesa Trail,38.5754546,-107.8432301,64,trail,
Sunset Rocks Trail,38.5828804,-107.847021,64,trail,
Hwy 1,38.5881479,-107.890697,64,trail,
Snake Trail,38.577434,-107.882132,64,trail,
Slanty Bridge Trail,38.5658921,-107.8299631,64,trail,
Badlands Trail,38.5587878,-107.8310704,64,trail,
Z Ditch,38.5603809,-107.8212674,64,trail,
Elephant Ridge Trail,38.5492487,-107.8510147,64,trail,
Monster Ditch,38.5600805,-107.8458862,64,trail,
Bertha,38.5550913,-107.8519311,64,trail,
Hwy 2,38.5538819,-107.8624234,64,trail,
Eagle Ridge,38.5364954,-107.8556749,64,trail,
Speed Ridge,38.5382182,-107.8513088,64,trail,
Teton Ridge,38.5339246,-107.8481975,64,trail,
Sheep Ridge,38.5394041,-107.8479129,64,trail,
Ponds Express,38.5352953,-107.8440267,64,trail,
Elephant Leg,38.5492992,-107.8326461,64,trail,
Skull X Bones,38.5566159,-107.8022131,64,trail,
Kurts Express,38.5494836,-107.7869166,64,trail,
Side Hill Trail,38.5165658,-107.8522258,64,trail,
East River,38.7661777,-107.8325976,64,trail,
Cool Rock Canyon Trail,38.7519025,-107.8717557,64,trail,
Peach Valley Loop,38.5860347,-107.8805383,64,trail,
Red Rocks Trail,38.573977,-107.8238723,64,trail,
Donkey Trail,38.5672595,-107.809404,64,trail,
Eagle Ridge,38.5390794,-107.8556974,64,trail,
Bypass,38.5200688,-107.8481202,64,trail,
Narrow Gauge Ditch,38.5427405,-107.8589874,64,trail,
Dominguez Rim Trail,38.794534,-108.288604,62,trail,
Smith Point Trail,38.739316,-108.5900474,62,trail,
Carson Hole Trail,38.7353763,-108.6200565,62,trail,
Badlands Trail,38.5668169,-107.8528147,64,trail,
Lunar Express,38.5642196,-107.861332,64,trail,
Wonder Ditch,38.5508657,-107.848981,64,trail,
Prairie Falcon Trail,39.555726,-105.1417351,391,trail,
Coyote Song Trail,39.5557338,-105.1416642,391,trail,
Hine Lake Loop Trail,39.6026687,-105.1395555,391,trail,
Hine Lake Loop Trail,39.602691,-105.1394461,391,trail,
Hine Lake Loop Trail,39.6047428,-105.1381376,391,trail,
Hine Lake Loop Trail,39.6045765,-105.1381638,391,trail,
Hine Lake Loop Trail,39.6067106,-105.1414317,391,trail,
Anderson Trail,37.4390446,-107.0478844,77,trail,
Fourmile Stock Drive,37.4331319,-107.0442752,77,trail,
Upper Fourmile Lake Trail,37.4678542,-107.0491052,77,trail,
Lower Sopris Divide,39.3387236,-107.0814407,43,trail,
Lower Sopris Divide,39.3339655,-107.0804396,43,trail,
Lower Sopris Divide,39.3225792,-107.0850744,43,trail,
Lower Sopris Divide,39.3249409,-107.0855181,43,trail,
Lower Sopris Divide,39.3206246,-107.0834503,43,trail,
Lower Sopris Divide,39.3166796,-107.0837834,43,trail,
Lower Sopris Divide,39.317474,-107.0828672,43,trail,
Sourdough Trail,40.0856172,-105.5327418,20,trail,
Rocky Mountain Arsenal National Wildlife Refuge Perimeter Trail,39.8129518,-104.9020305,104,trail,
Prairie Gateway Open Space Loop Trail,39.8076272,-104.8958662,104,trail,
West Connect,37.2754646,-107.9284216,74,trail,
Forest Discovery Trail,38.2122884,-107.7334408,62,trail,
Wapiti,38.2134688,-107.7346224,62,trail,
Magic Mountain Trail,39.7140494,-105.2317575,38,trail,
Enchanted Forest Trail,39.715883,-105.2471194,38,trail,
Little Scraggy 765,39.3194435,-105.2796871,501,trail,
Cascade Portland Tie,38.0190563,-107.6617925,65,trail,
Portland Mine Trail (238.1A),38.0196274,-107.6478361,65,trail,
Perimeter Trail,38.0245551,-107.6657603,65,trail,
Portland Bridge,38.016323,-107.661445,65,trail,
Silvershield Trail (199),38.041332,-107.6856825,65,trail,
Old Twin Peaks Trail (6198),38.0223269,-107.6771117,65,trail,
Perimeter Trail (6156),38.022741,-107.6789681,65,trail,
Uphill Skinning Egress (No Hiking),39.5695894,-105.9168011,37,trail,
Uphill Skinning Egress (No Hiking),39.5680195,-105.9183956,37,trail,
Dexter Creek Trail (205),38.0744494,-107.6234137,65,trail,
Dexter Creek Trail (205),38.0822126,-107.6258693,65,trail,
Cutler Creek Trail (217),38.077077,-107.6376397,65,trail,
Cutler Creek (217),38.0791351,-107.6514495,65,trail,
Cutler Creek Trail (217),38.0808935,-107.6546278,65,trail,
Cutler Creek Trail (217),38.0821617,-107.6576262,65,trail,
Culter Creek Trail (217),38.0831209,-107.6618821,65,trail,
Cutler Creek Trail (217),38.0857801,-107.6682378,65,trail,
Baldy Trail (216),38.0922726,-107.6727165,65,trail,
Portland Trail (238),38.016013,-107.6628338,65,trail,
