name,lat,lon,type,elevation,osm_id,osm_type,source,gmu
Rimrock Trail,39.3573528,-104.760449,trail,,1307604447,way,openstreetmap,104
Rimrock Trail,39.3562507,-104.7599426,trail,,1307604448,way,openstreetmap,104
Rimrock Trail,39.340824,-104.7557648,trail,,1307604546,way,openstreetmap,104
Rimrock Trail,39.3413801,-104.7550371,trail,,1307604561,way,openstreetmap,104
Continental Divide NST,37.6458083,-107.4596451,trail,,1308294430,way,openstreetmap,76
Continental Divide NST,37.6623683,-107.4770561,trail,,1308294431,way,openstreetmap,76
Vallecito Creek Trail,37.6961368,-107.5211677,trail,,1308328199,way,openstreetmap,751
Continental Divide NST,37.7085417,-107.5159408,trail,,1308335536,way,openstreetmap,76
Continental Divide NST,37.7287275,-107.5373979,trail,,1308474197,way,openstreetmap,76
Continental Divide NST,37.7191239,-107.5242828,trail,,1308474198,way,openstreetmap,76
Cow Creek Trail,40.4309713,-105.5006121,trail,,1308532209,way,openstreetmap,20
Cow Creek Trail,40.4310998,-105.5007203,trail,,1308532210,way,openstreetmap,20
North Halfmoon Lakes Trail,39.1789514,-106.4935919,trail,,1309082831,way,openstreetmap,48
Rico - Silverton Trail,37.7209031,-107.8642588,trail,,1309482412,way,openstreetmap,74
Peerless Trail,38.2257521,-105.668909,trail,,1310661620,way,openstreetmap,86
Cutthroat Trail,37.6363668,-107.8563452,trail,,1311137509,way,openstreetmap,74
Bear Lake / Glacier Gorge Trail,40.3109159,-105.6451754,trail,,1311145414,way,openstreetmap,20
Sanderson Gulch Trail,39.6859673,-105.0703134,trail,,1311355592,way,openstreetmap,391
Sanderson Gulch Trail,39.6861702,-105.071218,trail,,1311355593,way,openstreetmap,391
Glacier Gorge Trail,40.3019196,-105.6422936,trail,,1311370748,way,openstreetmap,20
Bear Lake Stock Trail,40.3125255,-105.6453424,trail,,1311377259,way,openstreetmap,20
Striker Trail,38.5316742,-106.0065303,trail,,1311381847,way,openstreetmap,56
Marmot Point Hiking Trail,40.4421699,-105.7367794,trail,,1311623071,way,openstreetmap,20
Point Alta Vista Trail,38.4717688,-105.3375419,trail,,1311661038,way,openstreetmap,691
Point Alta Vista Trail,38.4713452,-105.3367483,trail,,1311661039,way,openstreetmap,691
Point Alta Vista Trail,38.4721852,-105.3367614,trail,,1311661040,way,openstreetmap,691
Point Alta Vista Trail,38.4742294,-105.3367139,trail,,1311661041,way,openstreetmap,691
Point Alta Vista Trail,38.4757311,-105.3365077,trail,,1311661042,way,openstreetmap,691
Point Alta Vista Trail,38.471214,-105.3367929,trail,,1311661044,way,openstreetmap,691
Point Alta Vista Trail,38.4705759,-105.337463,trail,,1311661045,way,openstreetmap,691
Point Alta Vista Trail,38.4756768,-105.3360829,trail,,1311661049,way,openstreetmap,691
Point Alta Vista Trail,38.4751153,-105.3343693,trail,,1311661050,way,openstreetmap,691
Point Alta Vista Trail,38.4766376,-105.3322183,trail,,1311661051,way,openstreetmap,691
Point Alta Vista Trail,38.4762524,-105.3270636,trail,,1311661055,way,openstreetmap,691
Point Alta Vista Trail,38.4774155,-105.3300632,trail,,1311661057,way,openstreetmap,691
Point Alta Vista Trail,38.4766387,-105.3279367,trail,,1311661058,way,openstreetmap,691
East Longs Peak Trail,40.2732906,-105.5605819,trail,,1312098171,way,openstreetmap,20
Homestead Trail,38.8708458,-104.7365672,trail,,1312110620,way,openstreetmap,110
East Longs Peak Trail,40.2694126,-105.5855844,trail,,1312481043,way,openstreetmap,20
East Longs Peak Trail,40.2731937,-105.5800426,trail,,1312481044,way,openstreetmap,20
Miners Creek Trail,39.5263133,-106.1098986,trail,,1312694819,way,openstreetmap,37
Spring Gulch #2 Greenway,40.1677035,-105.0450579,trail,,1312903838,way,openstreetmap,20
Spring Gulch #2 Greenway,40.164408,-105.0441727,trail,,1312903839,way,openstreetmap,20
Perimeter Trail (6156),38.0225475,-107.6804307,trail,,1312945104,way,openstreetmap,65
Ophir Mountain Road,39.5508867,-106.0758244,trail,,1313118424,way,openstreetmap,37
Henry Recen Trail,39.5686128,-106.0688815,trail,,1313118875,way,openstreetmap,37
Deer Mountain Trail,40.3792486,-105.5843851,trail,,1313746514,way,openstreetmap,20
Governor King Trail,39.4919544,-105.9858963,trail,,1313836063,way,openstreetmap,37
Discovery Ridge Trail,39.5231209,-106.021384,trail,,1313865553,way,openstreetmap,37
Discovery Ridge Trail,39.5179457,-106.0264692,trail,,1313865554,way,openstreetmap,37
Hoo Doo Voo Doo,39.5124301,-106.0246848,trail,,1313869860,way,openstreetmap,37
Tom's Baby,39.5138508,-106.02755,trail,,1313870565,way,openstreetmap,37
Middle Flume Trail,39.511964,-106.0443316,trail,,1313872391,way,openstreetmap,37
Son of Middle Creek Trail,39.648612,-106.3769986,trail,,1314521261,way,openstreetmap,36
Son of Middle Creek Trail,39.6522224,-106.381937,trail,,1314521262,way,openstreetmap,36
Son of Middle Creek Trail,39.6523512,-106.3789989,trail,,1314521263,way,openstreetmap,36
Missouri Lakes #2003,39.3878519,-106.4780284,trail,,1314670105,way,openstreetmap,45
Missouri Lakes #2003,39.3876198,-106.4873781,trail,,1314670106,way,openstreetmap,45
Missouri Lakes Trail,39.3879625,-106.4893883,trail,,1314670108,way,openstreetmap,45
Missouri Lakes Trail,39.3875417,-106.4854077,trail,,1314670110,way,openstreetmap,45
Perins Ridge,37.295642,-107.9021565,trail,,1314731131,way,openstreetmap,74
Perins Gulch,37.2932968,-107.9020991,trail,,1314731132,way,openstreetmap,74
Merve Connection,37.3179076,-107.8807776,trail,,1314937589,way,openstreetmap,74
Lupine,37.3151249,-107.8827167,trail,,1314938520,way,openstreetmap,74
Brown's Ridge Trail,37.2821509,-107.8853883,trail,,1314938910,way,openstreetmap,74
Falcon,37.2829284,-107.8851806,trail,,1314938911,way,openstreetmap,74
Greenway Trail,39.8801022,-105.1344228,trail,,1314952637,way,openstreetmap,38
Standley Lake Trail,39.8696916,-105.1091411,trail,,1315223498,way,openstreetmap,38
Croke Canal Trail,39.8275466,-105.1025354,trail,,1315357858,way,openstreetmap,38
Mason Trail,38.791561,-105.0278589,trail,,1315626384,way,openstreetmap,59
Colorado and North Western R.R.,40.0230422,-105.5118212,trail,,1315630130,way,openstreetmap,29
Catamount Trail,40.7487444,-105.5102728,trail,,1315730787,way,openstreetmap,8
Monster Mountain Trail,40.7297229,-105.516836,trail,,1315730788,way,openstreetmap,191
Catamount Trail,40.7508906,-105.4997781,trail,,1315732988,way,openstreetmap,8
Catamount Trail,40.7545591,-105.4827442,trail,,1315732990,way,openstreetmap,8
Zimmerman Trail,40.7390693,-105.4808726,trail,,1315757404,way,openstreetmap,191
North Table Loop Trail,39.7826379,-105.1940773,trail,,1315799787,way,openstreetmap,38
North Table Loop Trail,39.7739275,-105.2219047,trail,,1315799788,way,openstreetmap,38
Climbing Access Trail,39.7713386,-105.221639,trail,,1315799789,way,openstreetmap,38
North Table Mountain Trail,39.7733793,-105.224417,trail,,1315799790,way,openstreetmap,38
Beaver's Revenge,39.9369408,-105.5674925,trail,,1315812443,way,openstreetmap,29
Owens Creek Road,39.2270073,-107.520723,trail,,1316177710,way,openstreetmap,42
Jones Creek #1901,39.2506696,-107.4860171,trail,,1316177711,way,openstreetmap,42
Cattle Trail,39.2296056,-107.4637659,trail,,1316179467,way,openstreetmap,42
BLM 8206,39.3586231,-107.6490529,trail,,1316181338,way,openstreetmap,42
Cattle Trail,39.3553723,-107.653155,trail,,1316182010,way,openstreetmap,42
Sulphur Gulch,39.28316,-108.28409,trail,,1316188316,way,openstreetmap,31
Sulphur Gulch,39.2845901,-108.297295,trail,,1316188317,way,openstreetmap,31
Sulphur Gulch,39.275045,-108.271015,trail,,1316188319,way,openstreetmap,31
Sulphur Gulch,39.2725362,-108.290415,trail,,1316188968,way,openstreetmap,31
Sulphur Gulch,39.282965,-108.32988,trail,,1316188970,way,openstreetmap,31
Rock Island Trail - Cascade Ave Connection,38.8689059,-104.8238185,trail,,1316236784,way,openstreetmap,110
BLM 046 (ATV) Closed C,38.781905,-108.441735,trail,,1316303456,way,openstreetmap,62
Cattle Trail,39.52179,-108.834575,trail,,1316390777,way,openstreetmap,30
Cattle Trail,39.5219173,-108.8359392,trail,,1316390778,way,openstreetmap,30
Cattle Trail,39.47864,-108.8403,trail,,1316390779,way,openstreetmap,30
Cattle Trail,39.48275,-108.84091,trail,,1316390780,way,openstreetmap,30
Hard Money,39.811513,-105.4995637,trail,,1316486630,way,openstreetmap,38
Vallecito Creek Trail (529),37.6347589,-107.5367724,trail,,1316509035,way,openstreetmap,751
Meridian,37.9035978,-107.8332358,trail,,1316555144,way,openstreetmap,70
Sunlight Creek Route,37.6329798,-107.5441448,trail,,1316664808,way,openstreetmap,751
Sunlight Creek Route,37.6344728,-107.5557641,trail,,1316716836,way,openstreetmap,751
Leviathan Lake Route,37.640247,-107.5773684,trail,,1316737659,way,openstreetmap,751
Leviathan Lake Route,37.6461171,-107.5762593,trail,,1316737660,way,openstreetmap,751
Leviathan Lake Route,37.6520395,-107.5797335,trail,,1316737661,way,openstreetmap,751
Belden Trail,39.8075322,-105.5119455,trail,,1316740111,way,openstreetmap,38
Belden Trail,39.8073202,-105.5131298,trail,,1316740113,way,openstreetmap,38
Tonahutu Creek Trail,40.3213903,-105.7918221,trail,,1316829872,way,openstreetmap,18
Browns Ridge Connector,37.2832255,-107.8896326,trail,,1316987581,way,openstreetmap,74
Lagerman Trail,40.1364815,-105.1890189,trail,,1317501895,way,openstreetmap,20
Hine Lake Loop Trail,39.602597,-105.1412204,trail,,1317628497,way,openstreetmap,391
Hine Lake Loop Trail,39.6024012,-105.1399836,trail,,1317628498,way,openstreetmap,391
Hold On,40.2534601,-105.3767395,trail,,1317942097,way,openstreetmap,20
Wetterhorn Basin Trail 226,38.0584746,-107.5166915,trail,,1318325613,way,openstreetmap,65
Wetterhorn Peak Climber's Route,38.0582642,-107.5087772,trail,,1318325614,way,openstreetmap,66
Horse Park Trail,38.006629,-107.2673458,trail,,1318395723,way,openstreetmap,66
Crystal Lake Trail (235),38.0612498,-107.3478955,trail,,1318395724,way,openstreetmap,66
Thompson Lake (241),38.0458731,-107.3229998,trail,,1318395725,way,openstreetmap,66
Station Eleven,38.0270665,-107.2928673,trail,,1318395726,way,openstreetmap,66
Waterdog Lake Trail (3317T),38.0344794,-107.2780058,trail,,1318395727,way,openstreetmap,66
Informal Connector,38.0604363,-107.4548032,trail,,1318395729,way,openstreetmap,66
Larson Lakes Trail (236),38.0684914,-107.3502925,trail,,1318395730,way,openstreetmap,66
Larson Lake Cutoff,38.0764627,-107.3500211,trail,,1318395731,way,openstreetmap,66
Crystal Lake,38.0863449,-107.3789772,trail,,1318395732,way,openstreetmap,66
Little Elk,38.0838197,-107.352809,trail,,1318395733,way,openstreetmap,66
Crystal Lake Trail (235),38.0485306,-107.3617228,trail,,1318395734,way,openstreetmap,66
Bench Trail,39.9413718,-105.7927341,trail,,1318630731,way,openstreetmap,28
Lemon Gulch Trail,39.4766315,-104.7714862,trail,,1318841967,way,openstreetmap,104
Lemon Gulch Trail,39.4785091,-104.7696847,trail,,1318841968,way,openstreetmap,104
Lemon Gulch Trail,39.4781307,-104.7699524,trail,,1318841969,way,openstreetmap,104
Lemon Gulch Trail,39.4743337,-104.774484,trail,,1318841970,way,openstreetmap,104
Lemon Gulch Trail,39.4748587,-104.7732476,trail,,1318841971,way,openstreetmap,104
Lemon Gulch Trail,39.4745438,-104.7735353,trail,,1318841972,way,openstreetmap,104
Opal Lake Trail,37.1991721,-106.7569061,trail,,1318876227,way,openstreetmap,78
Fish Creek Trail,37.1945392,-106.7418437,trail,,1318876228,way,openstreetmap,78
Ruybalid Trail (855),37.1914386,-106.4631788,trail,,1318876275,way,openstreetmap,81
Jefferson Lake Loop,39.456314,-105.8609935,trail,,1318936571,way,openstreetmap,500
Power Bill,38.4233556,-107.9732745,trail,,1319000926,way,openstreetmap,62
Amp Ridge,38.4150856,-107.9715541,trail,,1319000927,way,openstreetmap,62
Ute Trail,38.6853346,-107.8541289,trail,,1319000928,way,openstreetmap,64
Bobcat Trail,38.6404421,-107.8646591,trail,,1319000930,way,openstreetmap,64
Rosalie/Tanglewood Trail,39.5208803,-105.5745826,trail,,1319123651,way,openstreetmap,46
Rosalie/Tanglewood Trail,39.518247,-105.573645,trail,,1319123652,way,openstreetmap,46
Tanglewood Trail,39.53338,-105.5786478,trail,,1319123653,way,openstreetmap,46
Tanglewood Trail,39.5418295,-105.58298,trail,,1319123654,way,openstreetmap,46
Crash'n,40.2427613,-105.4078108,trail,,1319253224,way,openstreetmap,20
Crash'n,40.2466549,-105.4063757,trail,,1319254149,way,openstreetmap,20
Racetrack,38.5117051,-105.979931,trail,,1319376350,way,openstreetmap,86
Martin Creek Trail,39.5679172,-106.4222964,trail,,1319394783,way,openstreetmap,45
Lupine Trail,40.4788049,-106.8370942,trail,,1319734147,way,openstreetmap,131
Lupine Trail,40.4787004,-106.8375564,trail,,1319734149,way,openstreetmap,131
Lupine Trail,40.4772553,-106.8388337,trail,,1319734150,way,openstreetmap,131
Lupine Trail,40.4795809,-106.8340174,trail,,1319734152,way,openstreetmap,131
Lupine Trail,40.4802223,-106.8339512,trail,,1319734155,way,openstreetmap,131
Overlook,40.4764021,-106.831437,trail,,1319734158,way,openstreetmap,131
Bluffs Loop,40.4761094,-106.8316514,trail,,1319734160,way,openstreetmap,131
Bluffs Loop,40.4764551,-106.8316645,trail,,1319734161,way,openstreetmap,131
Bluffs Loop,40.4767783,-106.8326176,trail,,1319734162,way,openstreetmap,131
Howelsen Meadows,40.4749628,-106.8370971,trail,,1319734163,way,openstreetmap,131
Lupine Trail,40.4744029,-106.8419761,trail,,1319734169,way,openstreetmap,131
Lupine Trail,40.4747877,-106.8416543,trail,,1319734170,way,openstreetmap,131
Emerald Meadows,40.4765563,-106.8415976,trail,,1319734171,way,openstreetmap,131
Bobcat Trail,38.6344924,-107.8598464,trail,,1319795707,way,openstreetmap,64
Spikes,38.6116092,-107.8594312,trail,,1319795708,way,openstreetmap,64
Horse Trail,38.5855796,-107.8477118,trail,,1319795709,way,openstreetmap,64
Black Ridge Trail,38.598899,-107.8500481,trail,,1319795710,way,openstreetmap,64
Black Ridge Trail,38.5863009,-107.843479,trail,,1319795711,way,openstreetmap,64
Mystery Ditch Trail,38.5793083,-107.8474357,trail,,1319795712,way,openstreetmap,64
Moonlight Mesa Trail,38.5754546,-107.8432301,trail,,1319795713,way,openstreetmap,64
Sunset Rocks Trail,38.5828804,-107.847021,trail,,1319795714,way,openstreetmap,64
Hwy 1,38.5881479,-107.890697,trail,,1319795715,way,openstreetmap,64
Snake Trail,38.577434,-107.882132,trail,,1319795716,way,openstreetmap,64
Slanty Bridge Trail,38.5658921,-107.8299631,trail,,1319795717,way,openstreetmap,64
Badlands Trail,38.5587878,-107.8310704,trail,,1319795718,way,openstreetmap,64
Z Ditch,38.5603809,-107.8212674,trail,,1319795719,way,openstreetmap,64
Elephant Ridge Trail,38.5492487,-107.8510147,trail,,1319795720,way,openstreetmap,64
Monster Ditch,38.5600805,-107.8458862,trail,,1319795721,way,openstreetmap,64
Bertha,38.5550913,-107.8519311,trail,,1319795722,way,openstreetmap,64
Hwy 2,38.5538819,-107.8624234,trail,,1319795723,way,openstreetmap,64
Eagle Ridge,38.5364954,-107.8556749,trail,,1319795724,way,openstreetmap,64
Speed Ridge,38.5382182,-107.8513088,trail,,1319795725,way,openstreetmap,64
Teton Ridge,38.5339246,-107.8481975,trail,,1319795726,way,openstreetmap,64
Sheep Ridge,38.5394041,-107.8479129,trail,,1319795727,way,openstreetmap,64
Ponds Express,38.5352953,-107.8440267,trail,,1319795728,way,openstreetmap,64
Elephant Leg,38.5492992,-107.8326461,trail,,1319795729,way,openstreetmap,64
Skull X Bones,38.5566159,-107.8022131,trail,,1319795730,way,openstreetmap,64
Kurts Express,38.5494836,-107.7869166,trail,,1319795732,way,openstreetmap,64
Side Hill Trail,38.5165658,-107.8522258,trail,,1319795734,way,openstreetmap,64
East River,38.7661777,-107.8325976,trail,,1319795750,way,openstreetmap,64
Cool Rock Canyon Trail,38.7519025,-107.8717557,trail,,1319795753,way,openstreetmap,64
Peach Valley Loop,38.5860347,-107.8805383,trail,,1319795756,way,openstreetmap,64
Red Rocks Trail,38.573977,-107.8238723,trail,,1319795758,way,openstreetmap,64
Donkey Trail,38.5672595,-107.809404,trail,,1319795759,way,openstreetmap,64
Eagle Ridge,38.5390794,-107.8556974,trail,,1319795764,way,openstreetmap,64
Bypass,38.5200688,-107.8481202,trail,,1319795774,way,openstreetmap,64
Narrow Gauge Ditch,38.5427405,-107.8589874,trail,,1319795790,way,openstreetmap,64
Dominguez Rim Trail,38.794534,-108.288604,trail,,1319795791,way,openstreetmap,62
Smith Point Trail,38.739316,-108.5900474,trail,,1319795796,way,openstreetmap,62
Carson Hole Trail,38.7353763,-108.6200565,trail,,1319795797,way,openstreetmap,62
Badlands Trail,38.5668169,-107.8528147,trail,,1319795799,way,openstreetmap,64
Lunar Express,38.5642196,-107.861332,trail,,1319795800,way,openstreetmap,64
Wonder Ditch,38.5508657,-107.848981,trail,,1319795806,way,openstreetmap,64
Prairie Falcon Trail,39.555726,-105.1417351,trail,,1320152003,way,openstreetmap,391
Coyote Song Trail,39.5557338,-105.1416642,trail,,1320152004,way,openstreetmap,391
Hine Lake Loop Trail,39.6026687,-105.1395555,trail,,1320428647,way,openstreetmap,391
Hine Lake Loop Trail,39.602691,-105.1394461,trail,,1320428648,way,openstreetmap,391
Hine Lake Loop Trail,39.6047428,-105.1381376,trail,,1320428651,way,openstreetmap,391
Hine Lake Loop Trail,39.6045765,-105.1381638,trail,,1320428652,way,openstreetmap,391
Hine Lake Loop Trail,39.6067106,-105.1414317,trail,,1320428653,way,openstreetmap,391
Anderson Trail,37.4390446,-107.0478844,trail,,1320491272,way,openstreetmap,77
Fourmile Stock Drive,37.4331319,-107.0442752,trail,,1320491273,way,openstreetmap,77
Upper Fourmile Lake Trail,37.4678542,-107.0491052,trail,,1320510830,way,openstreetmap,77
Lower Sopris Divide,39.3387236,-107.0814407,trail,,1321540495,way,openstreetmap,43
Lower Sopris Divide,39.3339655,-107.0804396,trail,,1321540496,way,openstreetmap,43
Lower Sopris Divide,39.3225792,-107.0850744,trail,,1321544009,way,openstreetmap,43
Lower Sopris Divide,39.3249409,-107.0855181,trail,,1321544010,way,openstreetmap,43
Lower Sopris Divide,39.3206246,-107.0834503,trail,,1321544430,way,openstreetmap,43
Lower Sopris Divide,39.3166796,-107.0837834,trail,,1321545977,way,openstreetmap,43
Lower Sopris Divide,39.317474,-107.0828672,trail,,1321545978,way,openstreetmap,43
Sourdough Trail,40.0856172,-105.5327418,trail,,1321659767,way,openstreetmap,20
Rocky Mountain Arsenal National Wildlife Refuge Perimeter Trail,39.8129518,-104.9020305,trail,,1321731818,way,openstreetmap,104
Prairie Gateway Open Space Loop Trail,39.8076272,-104.8958662,trail,,1321731819,way,openstreetmap,104
West Connect,37.2754646,-107.9284216,trail,,1322099854,way,openstreetmap,74
Forest Discovery Trail,38.2122884,-107.7334408,trail,,1322356589,way,openstreetmap,62
Wapiti,38.2134688,-107.7346224,trail,,1322356593,way,openstreetmap,62
Magic Mountain Trail,39.7140494,-105.2317575,trail,,1322359911,way,openstreetmap,38
Enchanted Forest Trail,39.715883,-105.2471194,trail,,1322359912,way,openstreetmap,38
Little Scraggy 765,39.3194435,-105.2796871,trail,,1322366356,way,openstreetmap,501
